ID	Adresse	Geogr. Br.	Geogr. Lg.	PLZ
30683	St. Andreaskirche Bogenstraße	53.573276	9.975539	20144
30688	Grindelhochhäuser	53.575031	9.979737	20144
30691	Gneisenaustraße / Bismarckstraße	53.577815	9.96891	20253
30693	Roonstraße / Eppendorfer Weg	53.579233	9.969934	20253
30694	Passagen Christian-Förster Straße / Heckscherstraße	53.582376	9.96377	20253
30696	Feuerwache und Betriebswerke Lokstedt	53.59931	9.961324	22529
30697	Christ-König-Kirche	53.597552	9.960263	22529
30698	Kriegerdenkmalanlage Bei der Lutherbuche / Grandweg	53.597435	9.959207	22529
30699	Siemersplatz / Vogt-Wells-Straße	53.599335	9.963219	22529
30700	Amsinckpark und Villa	53.601617	9.943056	22529
30701	Wohnanlage Heimat	53.599954	9.945277	22529
30702	Tierpark Hagenbeck	53.596843	9.938121	22527
30704	Stellinger Kirche	53.590694	9.925473	22525
30711	Heimannstift Löwenstraße / Martinistraße	53.587092	9.972459	20251
30712	Goernestraße / Gustav-Leo-Straße			
30713	Goernestraße / Loogeplatz	53.588714	9.992277	20249
30714	Siedlung Eppendorfer Landstraße / Gustav-Leo-Straße			
30716	Umgebung Meenkbrücke	53.59973	9.991363	22299
30717	Bebelallee / Eppendorfer Landstraße / Winterhuder Kai	53.596057	9.992096	22299
30718	Beim Andreasbrunnen / Haynstraße / Hegestraße / Loogestieg	53.586262	9.985921	20249
30719	Eppendorfer Landstraße / Haynstraße	53.586754	9.982767	20249
30720	Siedlung Breitenfelder Straße / Haynstraße / Husumer Straße / Sudeckstraße	53.588126	9.980391	20249
30721	Siedlung Haynstraße / Lenhartzstraße / Robert-Koch-Stieg / Robert-Koch-Straße	53.58812	9.982151	20249
30722	Siedlung Breitenfelder Straße / Haynstraße / Lenhartzstraße / Robert-Koch-Stieg	53.588963	9.981647	20251
30723	Eppendorfer Baum 38, 40a, 40b, 40c, Hegestieg 8	53.584857	9.982856	20249
30724	Eppendorfer Baum / Hegestraße / Hegestieg	53.584188	9.984162	20249
30725	U-Bahnbrücken Hegestraße / Loogestieg mit dazwischenliegender erhöhter Gleisanlage	53.585802	9.987439	20249
30727	Warburg-Haus	53.587574	9.996255	20249
30728	Siedlung Faaßweg / Heilwigstraße /; Kellinghusenstraße / Kunhardtstraße	53.591376	9.993469	20249
30730	Kloster St. Johannis Heilwigstraße	53.591062	9.995982	20249
30731	Siedlung Breitenfelder Straße / Husumer Straße / Sudeckstraße	53.587728	9.97949	20249
30732	U-Bahnhof Kellinghusenstraße	53.588789	9.990784	20249
30733	Siedlung Alsterkrugchaussee 387-421	53.620047	10.009079	22335
30736	Siedlung Breitenfelder Straße / Curschmannstraße	53.587283	9.977906	20251
30737	Eppendorferbaum-Palais Curschmannstraße / Lenhartzstraße	53.585768	9.981308	20249
30740	Eppendorfer Landstraße / Eppendorfer Marktplatz	53.593733	9.988627	20251
30741	Eppendorfer Park	53.589405	9.979214	20251
30743	Stiftsgebäude Frickestraße / Martinistraße / Schedestraße	53.592814	9.981091	20251
30744	Alster Ostuferbefestigung und Brücken	53.587265	9.995738	20249
30745	Kellinghusenstraße / Schrammsweg	53.591132	9.991472	20249
30750	St. Johanniskirche in Eppendorf	53.592517	9.99378	20249
30751	Universitätskrankenhaus Eppendorf, Erika-Haus	53.590029	9.971398	20251
30752	Universitätskrankenhaus Eppendorf	53.591198	9.976618	20251
30753	Julius und Betty Ree Stift Schedestraße	53.593917	9.981307	20251
30758	Jenisch-Stift Tarpenbekstraße	53.597398	9.982879	20251
30759	Mütter- und Säuglingsheim / Kinderheim Brödermannsweg	53.606123	9.975481	22453
30761	Kirche St. Peter Groß Borstel Borsteler Chaussee / Schrödersweg	53.607454	9.976827	22453
30764	Rentnerheim Fiefstücken	53.599973	10.003728	22299
30766	Matthäuskirche Gottschedstraße	53.588965	10.01037	22301
30773	St.-Gertrud-Kirche	53.566711	10.028221	22087
30776	Eilbekkanal Wartenaubrücke / Richardstraßenbrücke	53.568172	10.034613	22081
30777	Erlenkamp 22, 22a / Uhlenhorster Weg 30	53.568527	10.020442	22087
30778	Erlenkamp 29, 31 / Uhlenhorster Weg 26, 28	53.56851	10.019522	22087
30780	Hartwicusstraße / Papenhuder Straße	53.566257	10.018972	22087
30781	Siedlung Hebbelstraßen / Schenkendorfstraße / Winterhuder Weg	53.576619	10.018861	22085
30783	Hofweg 49, 51, 53	53.572352	10.014998	22085
30784	Immenhof / Lerchenfeld	53.567604	10.029826	22081
30785	Hohenfelder Bucht / Barcastraße 13	53.563701	10.016344	22087
30789	Siedlung Fuhlsbüttler Straße / Habichtsplatz Habichtsweg /  Heidhörn / Schwalbenplatz	53.594837	10.044699	22307
30790	Siedlung Habichtstraße / Heidhörn / Lißmannseck / Rosamstwiete	53.594426	10.048675	22307
30791	Siedlung Alsterdorfer Straße / Wilhelm-Metzger-Straße / Wolffsonweg	53.605775	10.000693	22297
30793	Martin-Luther-Kirche	53.609349	10.01064	22297
30794	Siedlung Alsterdorfer Straße / Bodelschwinghstraße	53.615824	10.024784	22337
30795	Deelbögebrücke o.Nr.|Hindenburgbrücke o.Nr.|Rathenaubrücke o.Nr.	53.607123	10.00123	22297
30796	Alsterkrugchaussee / Kugelfang / Wilhelm-Metzger-Straße	53.607481	9.993588	22297
30798	Mühlenkamp 29, 31	53.58121	10.011216	22303
30799	City Nord	53.604854	10.022482	22297
30802	Paul-Gerhardt-Kirche Winterhude	53.600299	10.00567	22297
30803	Hindenburgkaserne Bruno-Georges-Platz / Hindenburgstraße / Carl-Cohn-Straße	53.60312	10.011095	22297
30804	Parkheim der Detaillistenkammer	53.598803	10.004156	22299
30805	Siedlung Bussestraße / Ohlsdorfer Straße	53.597814	10.003465	22299
30806	Barmbeker Stichkanal	53.594306	10.032875	22303
30810	Bahnhof Uhlandstraße	53.566892	10.026473	22087
30811	Milde-Stift	53.597862	10.044207	22307
30812	Adolf-von-Elm-Hof	53.597218	10.043493	22307
30813	AK Barmbek Alfred-Johann-Levy-Straße/ Andreas-Knack-Ring/ Fuhlsbüttler Straße/ Harkensee/ Hartzloh/ Rübenkamp/ Wilhelm-Drexelius-Weg	53.603338	10.037811	22307
30814	Siedlung Elligersweg / Funhofweg / Hartzlohplatz / Lorichsstraße / Meister-Francke-Straße	53.603109	10.044015	22307
30815	Siedlung Elligersweg / Matthias-Scheits-Weg / Rungestraße / Schmachthäger Straße	53.603317	10.046661	22307
30816	Siedlung Manstadtsweg / Meister-Bertram-Straße / Meister-Francke-Straße / Prechtsweg	53.606519	10.042729	22309
30817	Siedlung Elligersweg / Fuhlsbüttler Straße	53.604859	10.040614	22307
30818	Siedlung Elligersweg / Meister-Francke-Straße / Münstermannsweg	53.604388	10.043586	22309
30819	Schule Schaudinnsweg	53.59844	10.037155	22307
30820	Siedlung Adlerstraße / Dohlenweg / Lämmersieth / Wachtelstraße	53.586028	10.057366	22305
30821	Auferstehungskirche Barmbek	53.592031	10.052	22307
30822	Siedlung Harzensweg  / Hellbrookstraße / Schwalbenstraße	53.591771	10.0477	22305
30823	Siedlung Harzensweg  / Peiffersweg / Schwalbenstraße / Suhrsweg	53.592666	10.047594	22307
30824	Siedlung Heidhörn / Lißmannseck /  Rosamstwiete / Schwalbenplatz	53.594217	10.047264	22307
30825	Alsterdorfer Anstalten	53.613053	10.024151	22297
30826	Alsterdorfer Damm 12, 14	53.610802	10.0033	22297
30827	Alsterdorfer Damm / Brabandstraße	53.611751	10.001046	22297
30828	Siedlung Alsterkrugchaussee 418-442	53.621509	10.011056	22335
30829	Bebelallee / Wolffsonweg	53.608437	10.00192	22297
30832	Heilholtkamp 6-8, 14-16	53.609997	10.013215	22297
30833	Siedlung Sengelmannstraße	53.621936	10.011827	22335
30835	U-Bahnlinie U3, Saarlandstraße / Borgweg	53.589931	10.014953	22303
30837	Siedlung Alsterdorfer Straße / Lattenkamp	53.597784	9.996474	22299
30839	Siedlung Barmbeker Straße / Maria-Louisen-Straße	53.59097	10.007452	22303
30840	Baumkamp 60, 62, 63	53.59909	10.001395	22299
30841	Senator-Erich-Soltow-Stift	53.600819	10.001206	22299
30843	Siedlung Großheidestraße / Jarrestraße	53.584734	10.027205	22303
30852	Siedlung Dorotheenstraße / Maria-Louisen-Straße	53.588392	10.00345	22301
30854	Forsmannstraße / Gertigstraße	53.582573	10.015764	22303
30861	Fabrikanlage Maihak AG Geibelstraße / Semperstraße	53.585137	10.015916	22303
30866	Kampnagelfabrik Jarrestraße (ehem. Nagel & Kaemp)	53.583435	10.022082	22303
30867	Siedlung Lattenkamp 3-9 / Lattenkampstieg 1-3	53.597141	9.995704	22299
30868	Siedlung Lattenkamp 13-29 / Lattenkampstieg 2-4	53.598311	9.995427	22299
30869	Leinpfad / Maria-Louisen-Straße	53.58425	9.99633	22301
30871	Johanneum Maria-Louisen-Straße	53.589885	10.006329	22301
30872	Schule Meerweinstraße	53.587232	10.027101	22303
30880	Mundsburger Kanal und Brücken	53.565651	10.020777	22087
30881	Hochschule für bildende Künste Lerchenfeld	53.56748	10.031588	22081
30883	Fritz-Neubers-Weg / Vollmersweg / Hardorffsweg / Hellbrookstraße	53.591902	10.041306	22305
30884	Fritz-Neubers-Weg / Hardorffsweg / Hellbrookstraße	53.591768	10.040275	22305
30885	Laubenganghaus Heidhörn	53.5934	10.045546	22307
30886	Grögersweg / Rübenkamp / Wasmannstraße	53.596334	10.037974	22307
30887	Siedlung Habichtstraße / Lißmannseck / Schwalbenplatz	53.595188	10.047351	22307
30890	Stormsweg 2, 4	53.574598	10.019574	22085
30891	Marienkrankenhaus (Ostteil) Alfredstraße / Angerstraße	53.559452	10.032239	22087
30894	Ackermannstraße / Barcastraße	53.562354	10.017825	22087
30895	Lessingstraße / Uhlandstraße	53.565039	10.030911	22087
30896	Daniel-Bartels-Hof	53.582988	10.048083	22081
30897	Barmbeker Markt / Hamburger Straße	53.579323	10.0405	22083
30898	Bartholomäusstraße / Beim Alten Schützenhof	53.575578	10.029651	22083
30899	Bugenhagenkirche Biedermannplatz	53.58155	10.031845	22083
30900	Siedlung Brucknerstraße / Osterbekstraße / Sentastraße	53.584043	10.036958	22083
30901	Brucknerstraße / Lohkoppelstraße / Ortrudstraße / Schleidenstraße	53.582899	10.034594	22083
30902	Eilbekkanal Von-Essen-Straße / Maxstraße	53.572324	10.045599	22081
30903	St.-Sophien-Kirche und St.-Johannis-Kloster	53.579756	10.034966	22083
30904	Siedlung Flotowstraße / Imstedt / Stradellakehre / Weidestraße	53.579997	10.026911	22083
30907	Humboldtstraße / Schumannstraße	53.579162	10.020136	22083
30909	Wohnanlage Heinrich-Groß-Hof Kraepelinweg / Pinelsweg / Reyesweg	53.5808	10.054292	22081
30910	Siedlung Mozartstraße / Winterhuder Weg	53.576901	10.019762	22085
30912	Schule für Ernährung u. Hauswirtschaft sowie Gewerbeschule für Mädchen	53.570753	10.038195	22081
30913	Kreuzkirche Wohldorfer Straße	53.576886	10.042531	22081
30914	Bahnhof Friedrichsberg mit Bahnbrücke über die Straße Eilbektal	53.576876	10.057518	22049
30915	Siedlung Alter Teichweg / Dulsberg-Nord / Elsässer Straße / Hohensteiner Straße / Memeler Straße / Olivaer Straße / Weichselmünder Straße / Zoppoter Straße	53.584174	10.065261	22049
30916	Schule Alter Teichweg	53.587341	10.069494	22049
30918	Siedlung Bredstedter Straße / Straßburger Straße	53.580281	10.059378	22049
30919	Siedlung Bredstedter Straße / Dithmarscher Straße / Elsässer Straße / Schwansenstraße / Straßburger Straße	53.580686	10.061986	22049
30920	Dithmarscher Straße / Krausestraße	53.577361	10.059212	22049
30921	Dulsberg-Siedlung	53.582408	10.061403	22049
30922	Siedlung Am Hasenberge	53.623871	10.021643	22335
30923	Frank'sche Siedlung Stübeheide / Wellingsbütteler Landstraße	53.633987	10.053052	22337
30924	Siedlung Alsterkrugchaussee / Zeppelinstraße	53.625361	10.011492	22335
30928	Nußkamp 24, 26	53.634862	10.027982	22339
30929	Olendörp / Soltstücken	53.625157	10.018348	22335
30930	Wacholderweg 7-19, 4-40	53.630854	10.024719	22335
30931	Dietrich-Bonhöffer-Kirche Dulsberg Dulsberg-Süd / Eulenkamp	53.585664	10.07308	22049
30932	Franksche Laubenganghäuser Elsässer Straße / Mühlhäuser Straße / Oberschlesische Straße / Schlettstadter Straße	53.58323	10.064011	22049
30933	Naumannplatz-Siedlung	53.584119	10.06801	22049
30934	Siedlung Forbacher Straße / Lothringer Straße / Metzer Straße / Straßburger Straße / Vogesenstraße / Weißenburger Straße	53.581278	10.059446	22049
30935	Gymnasium Krausestraße	53.580677	10.057585	22049
30936	Frohbotschaftskirche und Gemeindehaus Dulsberg	53.581301	10.061623	22049
30937	Volksschule am Tieloh	53.592815	10.052111	22307
30938	Siedlung Burmesterstraße /  Stockhausenstraße / Wiesendamm /  Witthof	53.586837	10.037844	22305
30941	Schule Rübenkamp	53.593389	10.039056	22307
30942	Schule Lämmersieth	53.587724	10.060327	22305
30944	Bahnhof Saarlandstraße	53.58907	10.031743	22303
30945	Bahnbrücken Hufnerstraße / Fuhlsbüttler Straße / Bahnhof Barmbek	53.587404	10.04396	22305
30947	Siedlung Hufnerstraße / Hufnertwiete / Roggenkamp	53.586213	10.042285	22305
30948	New-York Hamburger Gummi-Waaren Compagnie, ehem. (Museum der Arbeit)	53.585402	10.045117	22305
30949	Siedlung Poppenhusenstraße / Roggenkamp	53.586373	10.043351	22305
30950	U-Viadukt Hufnerstraße / Hellbrookstraße	53.589723	10.039386	22305
30952	Siedlung Eckmannsweg / Herbstsweg / Habichtsplatz / Habichtstraße / Wittenkamp	53.595856	10.048084	22307
30953	Siedlung Dennerstraße / Fuhlsbüttler Straße / Habichtsplatz / Mildestieg	53.59643	10.044359	22307
30954	Siedlung Otto-Speckter-Straße	53.598184	10.046027	22307
30955	Jüdischer Friedhof an der Ilandkoppel	53.613741	10.039172	22337
30956	Maienweg-Siedlung	53.623908	10.027221	22335
30957	Im Grünen Grunde-Siedlung	53.623317	10.030507	22337
30958	Wellingsbütteler Landstraße 57-59, 63g-h	53.628513	10.033773	22337
30961	JVA Fuhlsbüttel Am Hasenberge / Suhrenkamp / Nesselstraße	53.621326	10.020269	22335
30962	Betriebsbahnhof der U-Bahn in Barmbek	53.589736	10.036742	22305
30963	Gartenstadt Berne	53.62975	10.131231	22159
30964	Gartenstadt Farmsen	53.611123	10.10995	22159
30965	Am-Lustberg-Siedlung	53.625328	10.013736	22335
30966	Bergkoppelweg / Kleekamp	53.63242	10.025259	22339
30967	Betriebsbahnhof der S-Bahn in Ohlsdorf	53.616389	10.03134	22335
30968	St.-Lukas-Kirche Erdkampsweg	53.634015	10.019053	22335
30971	Kirche St. Marien zu Fuhlsbüttel Am Hasenberge / Maienweg	53.62216	10.026711	22335
30972	Röntgenröhrenfabrik C.H. F. Müller	53.622326	10.015178	22335
30973	Rübenkamp 326, 326a	53.614768	10.033209	22337
30974	Hasenbergbrücke Fuhlsbüttel	53.622603	10.028372	22337
30975	Albert-Schweitzer-Gymnasium Struckholt	53.628208	10.031357	22337
30976	Siedlung Preetzer Straße	53.633115	10.011291	22335
30977	AK Ochsenzoll Langenhorner Chaussee 560	53.672094	10.007862	22419
30978	Kinderheim Hohe Liedt	53.669	10.032403	22417
30979	Kreuzfurth-Siedlung	53.65311	10.011022	22415
30980	SS-Kaserne Langenhorn / AK Heidberg Tangstedter Landstraße	53.675021	10.03049	22417
30982	Fritz-Schumacher-Siedlung Fuhlsbüttel	53.661876	10.023691	22417
30983	Fabrikanlage Deutsche Messapparatebau GmbH Essener Straße / Tarpen	53.666157	9.993811	22419
30984	St.-Jürgen-Kirche Ochsenzoll	53.679496	10.016349	22417
30986	Schwarzwald-Siedlung	53.670454	9.991279	22419
30987	Ansgarkirche Langenhorn	53.65245	10.008426	22415
30988	Heilandskirche, Winterhuder Weg	53.57825	10.016917	22085
30990	Heeresverpflegungs-Hauptamt Rahlau	53.580797	10.116239	22045
30991	Hohnerkamp-Siedlung	53.626089	10.092226	22175
30992	Versöhnungskirche Eilbektal	53.572625	10.047779	22089
30993	H. C. E. Eggers & Co. Papenstraße	53.564826	10.048832	22089
30996	Amtsgericht Wandsbek	53.572652	10.075458	22041
30997	Ölmühle Wandsbek	53.582641	10.100504	22047
30998	Friedrich-Ebert-Damm-Siedlung	53.583034	10.075873	22049
30999	Pflegeheim Farmsen / Beamtenhäuser August-Krogmann-Straße	53.614009	10.116233	22159
31000	Siedlung Friedrich-Ebert-Hof Wandsbek	53.57949	10.065986	22049
31002	St.-Joseph-Kirche	53.573261	10.074227	22041
31003	Bundeswehrkrankenhaus Wandsbek	53.594354	10.077405	22049
31007	Husarenkaserne Marienthal Am Husarendenkmal / Husarenhof / Rennbahnstraße	53.563529	10.076526	22043
31008	Siedlung Kielmannseggstraße / Rauchstraße	53.571947	10.092889	22043
31009	Denkmalanlage am Husarendenkmal	53.564389	10.073978	22043
31010	Rundpfeiler Hammer Straße	53.564123	10.066171	22043
31011	Lettow-Vorbeck-Kaserne Hermine-Albers-Straße/ Wilsonstraße	53.582638	10.131393	22045
31014	Umgebung St. Petri- und Pauli-Kirche	53.488807	10.209902	21029
31015	Am Pool / Bergedorfer Straße / Vierlandenstraße	53.48762	10.210827	21029
31017	August-Bebel-Straße / Gojenbergsweg / Ida-Boy-Ed-Straße / Hoffmann-von-Fallersleben-Straße	53.482951	10.230081	21029
31018	Gojenbergsweg / Justus-Brinckmann-Straße	53.481238	10.23089	21029
31019	Hansaschule Bergedorf Wentorfer Straße / Bult / Chrysanderstraße	53.487391	10.216983	21029
31021	Kriegerdenkmal 1870/ 71 und für die Erhebung Schleswig-Holsteins an der Ecke Lohe/Tangstedter Weg			
31023	Siedlung Rittmeisterkoppel	53.666904	10.172183	22359
31025	Ortskern Altengamme	53.428648	10.269522	21039
31026	Altengammer Elbdeich 70, 76	53.428991	10.287227	21039
31027	Krankenhausanlage Gojenbergsweg/Justus-Brinckmann-Straße mit Jüdischem Friedhof Bergedorf	53.481809	10.228678	21029
31028	Sichter / Gräpelweg	53.488426	10.218042	21029
31029	Ottensener Elbparks	53.546365	9.92076	22763
31030	Alte Holstenstraße / Reetwerder	53.490344	10.20896	21029
31031	Bergedorfer Schloßstraße / Sachsentor / Kaiser-Wilhelm-Platz	53.488655	10.212351	21029
31032	Gaswerk Kurt-A.-Körber-Chaussee	53.487678	10.198115	21033
31038	Ringdeich Moorwerder	53.471964	10.050442	21109
31040	St.-Bonifatius-Kirche	53.504337	9.986196	21107
31041	Äußerer Schmidtkanal / Schmidtkanal-Schleuse	53.496883	9.985096	21107
31042	Siedlung Veringstraße	53.512405	9.98675	21107
31044	Kirche St. Maria Magdalena Moorburg Nehusweg	53.48875	9.940108	21079
31045	Moorburger Burgweg 13, 16	53.488046	9.937698	21079
31048	Schanzengrund 1, 1a	53.464683	9.890378	21149
31049	Gut Berne Berner Allee / Berner Herrweg / Berner Gutsweg	53.626565	10.134032	22159
31055	Siedlung Holtenklinker Straße	53.479658	10.232076	21029
31057	Justus-Brinckmann-Straße / August-Bebel-Straße / Heysestraße / Gojenbergsweg	53.482376	10.232523	21029
31062	Bergedorfer Rathaus	53.486422	10.22067	21029
31065	Sachsentor 32-38, 42	53.487349	10.213611	21029
31067	Thomas-Kirche	53.596959	10.069194	22179
31069	Martin-Luther-King-Kirche Steilshoop Gründgensstraße / Cesar-Klein-Ring	53.609951	10.059467	22309
31070	Lutherkirche Up de Worth	53.640541	10.074521	22391
31071	Up de Worth 24, 26	53.639632	10.074378	22391
31072	Gut Wellingsbüttel Wellingsbütteler Weg	53.643259	10.073013	22391
31074	Schule Rolfinckstraße	53.640777	10.081118	22391
31076	Denkmalanlage Friedrich-Kirsten-Straße	53.64291	10.07768	22391
31077	Handwerkerstelle Siedlung Saselhof Berner Weg	53.652662	10.114954	22393
31080	Kritenbarg 58, 58a	53.651054	10.082407	22391
31081	Christophoruskirche Poppenbüttler Stieg	53.644033	10.052283	22339
31082	Josthöhe-Siedlung	53.637283	10.045019	22339
31083	Dorfkern Lemsahl Lemsahler Dorfstraße	53.684986	10.103436	22397
31084	Norwegerhaus-Siedlung Ohlstedter Stieg	53.688008	10.144658	22397
31085	Norwegerhaus-Siedlung Sthamerstraße	53.692696	10.141659	22397
31086	Ortskern Bergstedt	53.670358	10.124589	22395
31087	Alte Mühle Bergstedt	53.669049	10.110014	22395
31089	Kirche am Rockenhof in Volksdorf	53.650989	10.16459	22359
31090	U-Bahnhof Volksdorf	53.650414	10.163066	22359
31091	Farmsener Landstraße / Halenreie	53.650726	10.162113	22359
31092	U-Bahnhof Buckhorn	53.664371	10.155797	22359
31093	Villa Ohlendorff / Ohlendorffs Park Im Alten Dorfe	53.647912	10.16656	22359
31095	Kirche St. Johannis in Curslack	53.449028	10.228015	21039
31096	Curslacker Deich 302, 306	53.462569	10.213579	21039
31098	Museumsdorf Volksdorf und Volksdorfer Schulkate	53.649911	10.168703	22359
31099	Hofanlage Mahrscher Hof Lerchenberg / Ahrensburger Weg	53.652759	10.169445	22359
31100	Eulenkrugpfad 2, 4	53.648925	10.169014	22359
31101	Walddörfer-Schule	53.65183	10.17346	22359
31102	Huusbarg 4, 8-12, 9-15	53.643998	10.168993	22359
31103	Siedlung Immenschuur	53.642633	10.17469	22359
31104	Am Pulverhof	53.595906	10.135927	22147
31105	Alt-Rahlstedter Kirche	53.597104	10.151586	22149
31106	Trinitatis-Kirche Halenseering	53.587484	10.148074	22149
31108	Rahlstedter Dorfplatz / Stapelfelder Straße	53.603888	10.171197	22143
31109	Hofanlage Rahlstedter Dorfplatz 10, 12	53.603932	10.172348	22143
31111	Hofanlage Schierhorn Saseler Straße / Wildgangsstraße	53.622401	10.163977	22145
31112	Dreieinigkeitskirche Allermöhe Allermöher Deich	53.482734	10.128359	21037
31113	St.-Marien-Kirche	53.488191	10.216731	21029
31114	Siedlung Heimfelder Straße / Woellmerstraße	53.465274	9.96068	21075
31115	Bansenstraße / Heimfelder Straße / Meyerstraße	53.464346	9.961325	21075
31120	Horster Damm 345, 349	53.465066	10.259657	21039
31121	Konzentrationslager Neuengamme Jean-Dolidier-Weg	53.42959	10.231338	21039
31123	Kirche St. Johannis und Umgebung	53.444968	10.221404	21039
31125	Kirche St. Severin Kirchwerder	53.417699	10.19723	21037
31126	Norderquerweg 124, 126	53.427089	10.198805	21037
31127	Kirche St. Pankratius in Ochsenwerder Alter Kirchdeich mit Umgebung	53.47553	10.085109	21037
31128	Kriegerdenkmal Vorderdeich / Sietwende	53.467837	10.148527	21037
31129	Kirche St. Nikolai Billwerder Billdeich	53.513679	10.126878	22113
31131	Kirche St. Nikolai in Moorfleet	53.51165	10.082424	22113
31132	Lohbrügger Landstraße / Sander Damm	53.494554	10.205788	21033
31133	Erlöserkirche Lohbrügge	53.497946	10.200229	21033
31140	Auferstehungskirche Harburg	53.508463	10.208847	21031
31144	Pfingstberg 5, 7	53.490439	10.228173	21029
31146	Von-Anckeln-Straße 12, 15, 17	53.49439	10.22385	21029
31153	Holtenklinker Straße / August-Bebel-Straße	53.485263	10.218363	21029
31155	Holtenklinker Straße / Unterm Heilbrunnen	53.48205	10.223039	21029
31157	Am Baum 27, 29	53.488715	10.221879	21029
31158	Am Baum 32, 34	53.488328	10.222389	21029
31162	Siedlung Kroosweg	53.457587	9.975378	21073
31164	Hoffmeyerstraße / Lassallestraße	53.454081	9.986833	21073
31165	Schwarzenbergpark	53.465251	9.971381	21073
31166	Schochtstraße 30-50	53.461851	9.974878	21073
31167	Sand / Schloßmühlendamm	53.461349	9.981553	21073
31168	Kaserne am Schwarzenberg	53.463189	9.96988	21073
31169	Siedlung Hastedtstraße / Hirschfeldstraße / Mergellstraße	53.456263	9.971593	21073
31171	Karnapp 5, 7-9, 13-17	53.463622	9.983978	21079
31172	Siedlung Barlachstraße / Hirschfeldstraße / Mergellstraße	53.456868	9.970807	21073
31173	Harburger Binnenhafen	53.467257	9.985562	21079
31174	Harburger Rathausplatz / Julius-Ludowieg-Straße	53.459424	9.979135	21073
31175	Bahnhof Harburg Schellerdamm	53.463205	9.986322	21079
31176	Fabrikanlage Vereinigten Gummiwaren-Fabriken Harburg (Phoenix AG) Hannoversche Straße / Wilstorfer Straße	53.453935	9.989515	21073
31177	Alter Friedhof Harburg	53.455722	9.980188	21073
31179	Sichter 1, 4-6	53.488538	10.217424	21029
31180	Baererstraße / Eddelbüttelstraße	53.453531	9.984723	21073
31183	Amtsgericht und Hauptzollamt Harburg	53.46462	9.976835	21073
31186	Siedlung Am Centrumshaus / Julius-Ludowieg-Straße	53.460328	9.978322	21073
31188	Helmsweg 35, 37	53.464611	9.974359	21073
31189	Compeweg 1a, 3, 4, 6	53.461662	9.972365	21073
31192	St. Johannis-Kirche Bremer Straße	53.45771	9.980919	21073
31194	Bahnausbesserungswerk Harburg Schlachthofstraße / Großmoordamm	53.459727	9.993452	21079
31195	St.-Franz-Joseph-Kirche in Harburg	53.449822	9.988087	21079
31197	Siedlung Nöldekestraße / Winsener Straße	53.450448	9.988003	21079
31200	Radickestraße / Kanzlerstraße	53.440021	10.00437	21079
31201	Kirche Sinstorfer Kirchweg	53.423462	9.973204	21077
31202	Spritzenhaus und Kriegerdenkmal Sinstorfer Kirchweg	53.424066	9.977488	21077
31203	Gut Hastedt Winsener Straße	53.423043	9.978511	21077
31204	Dorfkern Marmstorf Handweg / Feuerteichweg	53.4369	9.96395	21077
31205	Lutherkirche Eißendorf	53.454898	9.959569	21073
31206	Siedlung Bandelstraße / Bremer Straße	53.450711	9.968122	21073
31208	Siedlung Adolf-von-Elm-Hof / Mehringweg	53.457626	9.958921	21073
31209	Siedlung Nobléestraße 13-15	53.466942	9.963158	21075
31210	Munitionsbunker Kuhtrift	53.463464	9.924538	21075
31214	Alter Postweg 55, 58	53.466339	9.961197	21075
31218	Friedrich-Ebert-Gymnasium Alter Postweg	53.46564	9.965564	21075
31219	Deichanlage Auf der Höhe / Schönenfelder Straße	53.503091	10.017091	21109
31220	Siedlung Bauvereinsweg 4-10	53.516623	9.985413	21107
31222	Siedlung Fährstraße / Georg-Wilhelm-Straße / Mannesallee / Zeidlerstraße	53.514685	9.99402	21107
31223	Siedlung Fährhausstraße / Georg-Wilhelm-Straße / Rothenhäuser Damm	53.514764	9.992434	21107
31226	Georg-Wilhelm-Straße / Vogelhüttendeich	53.516375	9.993504	21107
31227	Siedlung Georg-Wilhelm-Straße / Rotenhäuser Damm	53.51277	9.992146	21107
31228	Wasserturm Wilhelmsburg	53.499347	9.990406	21107
31229	Plangesche Mühle	53.493714	9.983909	21107
31230	Fabrikanlage H. Schlinck & Cie Jaffestraße (Palmin-Werke)	53.507628	10.001198	21109
31231	Dorfkern Kirchdorf Kirchdorfer Straße	53.486753	10.016014	21109
31232	Siedlung Mannesallee / Sanitasstraße	53.514388	9.986455	21107
31235	Stillhorner Weg 50, 56	53.480439	10.026714	21109
31237	Grundwasserwerk Neuwiedenthal	53.478462	9.896686	21147
31240	St. Michaelis-Kirche Neugraben	53.471465	9.855833	21149
31243	Ringdeich Rosengarten Neuenfelde / Deich der III. Meile des Altes Landes (Deichabschnitte) sowie ehemalige Mühle Hasselwerder Straße 40	53.515945	9.83288	21129
31245	Zwangsarbeiterbaracken Wilhelm-Raabe-Weg	53.629601	10.009955	22335
31246	Siedlung Bramfeld-Kirche	53.606921	10.073648	22179
31250	Roßkanalbrücken; mittlere und östliche Brücke über den Roßkanal	53.521651	9.947949	20457
31252	Elbtreppe 13/ 13a, 15a/ 15b	53.544682	9.921477	22763
31253	Hafenbahn Altona	53.548602	9.933853	22765
31256	Hofweg 6, 7, 8	53.569441	10.017908	22085
38875	Statthalterplatz 2	53.558623	9.886274	22605
38877	Statthalterplatz 2	53.55861	9.886281	22605
