ID	PLZ	Adresse
31106	<h3 class="m-b-nl">Kein Ergebnis</h3>	Trinitatis-Kirche Halenseering
31107	22143	Stapelfelder Straße 28-28d
31108	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rahlstedter Dorfplatz / Stapelfelder Straße
31109	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hofanlage Rahlstedter Dorfplatz 10, 12
31110	22143	Remstedtstraße 4-10
31111	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hofanlage Schierhorn Saseler Straße / Wildgangsstraße
31112	<h3 class="m-b-nl">Kein Ergebnis</h3>	Dreieinigkeitskirche Allermöhe Allermöher Deich
31113	<h3 class="m-b-nl">Kein Ergebnis</h3>	St.-Marien-Kirche
31114	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Heimfelder Straße / Woellmerstraße
31115	<h3 class="m-b-nl">Nicht eindeutig</h3>	Bansenstraße / Heimfelder Straße / Meyerstraße
31116	21075	Heimfelder Straße 69-71
31117	21073	Buxtehuder Straße 49-59
31119	22149	Kielkoppelstraße 51, 53
31120	<h3 class="m-b-nl">Kein Ergebnis</h3>	Horster Damm 345, 349
31121	<h3 class="m-b-nl">Kein Ergebnis</h3>	Konzentrationslager Neuengamme Jean-Dolidier-Weg
31122	21039	Neuengammer Hausdeich 201
31123	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche St. Johannis und Umgebung
31124	21037	Norderquerweg 1
31125	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche St. Severin Kirchwerder
31126	<h3 class="m-b-nl">Kein Ergebnis</h3>	Norderquerweg 124, 126
31127	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche St. Pankratius in Ochsenwerder Alter Kirchdeich mit Umgebung
31128	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kriegerdenkmal Vorderdeich / Sietwende
31129	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche St. Nikolai Billwerder Billdeich
31130	21033	Billwerder Billdeich 206-208
31131	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche St. Nikolai in Moorfleet
31132	<h3 class="m-b-nl">Nicht eindeutig</h3>	Lohbrügger Landstraße / Sander Damm
31133	<h3 class="m-b-nl">Kein Ergebnis</h3>	Erlöserkirche Lohbrügge
31134	21031	Alte Holstenstraße 43-53
31135	21031	Lohbrügger Landstraße 6-8
31136	21033	Höperfeld 36-40
31137	21031	Lohbrügger Weg 3-9
31138	21031	Alte Holstenstraße 29-35
31139	21033	Klapperhof 1-13
31140	<h3 class="m-b-nl">Kein Ergebnis</h3>	Auferstehungskirche Harburg
31141	21029	Klosterhagen 12-26b
31142	21029	Wentorfer Straße 61, 63
31143	21029	Wentorfer Straße 66 / Glindersweg 25
31144	<h3 class="m-b-nl">Kein Ergebnis</h3>	Pfingstberg 5, 7
31145	21029	Reinbeker Weg 61-67
31146	<h3 class="m-b-nl">Kein Ergebnis</h3>	Von-Anckeln-Straße 12, 15, 17
31147	21029	Wentorfer Straße 67, 69
31148	21029	Alte Holstenstraße 70-74
31149	21029	Ambergstraße 3 / Sichter 35
31151	21029	Töpferhof 3-11
31152	21029	Soltaustraße 8-20, 17-35
31153	<h3 class="m-b-nl">Nicht eindeutig</h3>	Holtenklinker Straße / August-Bebel-Straße
31155	<h3 class="m-b-nl">Nicht eindeutig</h3>	Holtenklinker Straße / Unterm Heilbrunnen
31156	21029	Am Baum 23 / Lamprechtstr. 15
31157	<h3 class="m-b-nl">Kein Ergebnis</h3>	Am Baum 27, 29
31158	<h3 class="m-b-nl">Kein Ergebnis</h3>	Am Baum 32, 34
31159	21073	Maretstraße 61, 63, 64
31160	21073	Lassallestraße 40, 42
31161	21073	Knoopstraße 35, 37
31162	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Kroosweg
31163	21073	Lassallestraße 20-26
31164	<h3 class="m-b-nl">Nicht eindeutig</h3>	Hoffmeyerstraße / Lassallestraße
31165	<h3 class="m-b-nl">Kein Ergebnis</h3>	Schwarzenbergpark
31166	<h3 class="m-b-nl">Kein Ergebnis</h3>	Schochtstraße 30-50
31167	<h3 class="m-b-nl">Kein Ergebnis</h3>	Sand / Schloßmühlendamm
31168	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kaserne am Schwarzenberg
31169	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Hastedtstraße / Hirschfeldstraße / Mergellstraße
31170	21073	Hohe Straße 8-12
31171	<h3 class="m-b-nl">Kein Ergebnis</h3>	Karnapp 5, 7-9, 13-17
31172	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Barlachstraße / Hirschfeldstraße / Mergellstraße
31173	<h3 class="m-b-nl">Kein Ergebnis</h3>	Harburger Binnenhafen
31174	<h3 class="m-b-nl">Kein Ergebnis</h3>	Harburger Rathausplatz / Julius-Ludowieg-Straße
31175	<h3 class="m-b-nl">Kein Ergebnis</h3>	Bahnhof Harburg Schellerdamm
31176	<h3 class="m-b-nl">Kein Ergebnis</h3>	Fabrikanlage Vereinigten Gummiwaren-Fabriken Harburg (Phoenix AG) Hannoversche Straße / Wilstorfer Straße
31177	<h3 class="m-b-nl">Kein Ergebnis</h3>	Alter Friedhof Harburg
31178	21029	Reinbeker Weg 20-26
31179	<h3 class="m-b-nl">Kein Ergebnis</h3>	Sichter 1, 4-6
31180	<h3 class="m-b-nl">Nicht eindeutig</h3>	Baererstraße / Eddelbüttelstraße
31181	21079	Hafenbezirk 12-26, Dienstwohngebäude
31182	21073	Großer Schippsee 42-44
31183	<h3 class="m-b-nl">Kein Ergebnis</h3>	Amtsgericht und Hauptzollamt Harburg
31184	21073	Bennigsenstraße 15,17
31185	21073	Bennigsenstraße 22-30, 34
31186	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Am Centrumshaus / Julius-Ludowieg-Straße
31187	21073	Baererstraße 35, 37
31188	<h3 class="m-b-nl">Kein Ergebnis</h3>	Helmsweg 35, 37
31189	<h3 class="m-b-nl">Kein Ergebnis</h3>	Compeweg 1a, 3, 4, 6
31190	21073	Ernst-Eger-Straße 18-22
31191	21079	Blohmstraße 22
31192	<h3 class="m-b-nl">Kein Ergebnis</h3>	St. Johannis-Kirche Bremer Straße
31193	21073	Brunsstraße 6-10
31194	<h3 class="m-b-nl">Kein Ergebnis</h3>	Bahnausbesserungswerk Harburg Schlachthofstraße / Großmoordamm
31195	<h3 class="m-b-nl">Kein Ergebnis</h3>	St.-Franz-Joseph-Kirche in Harburg
31196	21077	Winsener Straße 30, 32
31197	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Nöldekestraße / Winsener Straße
31198	21079	Anzengruberstraße 6-22, 28
31200	<h3 class="m-b-nl">Nicht eindeutig</h3>	Radickestraße / Kanzlerstraße
31201	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche Sinstorfer Kirchweg
31202	<h3 class="m-b-nl">Kein Ergebnis</h3>	Spritzenhaus und Kriegerdenkmal Sinstorfer Kirchweg
31203	<h3 class="m-b-nl">Kein Ergebnis</h3>	Gut Hastedt Winsener Straße
31204	<h3 class="m-b-nl">Kein Ergebnis</h3>	Dorfkern Marmstorf Handweg / Feuerteichweg
31205	<h3 class="m-b-nl">Kein Ergebnis</h3>	Lutherkirche Eißendorf
31206	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Bandelstraße / Bremer Straße
31207	21073	Kirchenhang 33 / Lübbersweg 3
31208	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Adolf-von-Elm-Hof / Mehringweg
31209	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Nobléestraße 13-15
31210	<h3 class="m-b-nl">Kein Ergebnis</h3>	Munitionsbunker Kuhtrift
31211	21075	Stader Straße 258a-264
31212	21075	Thörlstraße 11, 13
31213	21075	Alter Postweg 75-85
31214	<h3 class="m-b-nl">Kein Ergebnis</h3>	Alter Postweg 55, 58
31215	21075	Stader Straße 120-128
31218	<h3 class="m-b-nl">Kein Ergebnis</h3>	Friedrich-Ebert-Gymnasium Alter Postweg
31219	<h3 class="m-b-nl">Kein Ergebnis</h3>	Deichanlage Auf der Höhe / Schönenfelder Straße
31220	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Bauvereinsweg 4-10
31221	21107	Blumensand 23-27
31222	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Fährstraße / Georg-Wilhelm-Straße / Mannesallee / Zeidlerstraße
31223	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Fährhausstraße / Georg-Wilhelm-Straße / Rothenhäuser Damm
31224	21107	Fährstraße 66-72
31226	<h3 class="m-b-nl">Nicht eindeutig</h3>	Georg-Wilhelm-Straße / Vogelhüttendeich
31227	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Georg-Wilhelm-Straße / Rotenhäuser Damm
31228	<h3 class="m-b-nl">Nicht eindeutig</h3>	Wasserturm Wilhelmsburg
31229	<h3 class="m-b-nl">Kein Ergebnis</h3>	Plangesche Mühle
31230	<h3 class="m-b-nl">Kein Ergebnis</h3>	Fabrikanlage H. Schlinck & Cie Jaffestraße (Palmin-Werke)
31231	<h3 class="m-b-nl">Kein Ergebnis</h3>	Dorfkern Kirchdorf Kirchdorfer Straße
31232	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Mannesallee / Sanitasstraße
31234	21107	Sanitasstraße 12-18
31235	<h3 class="m-b-nl">Kein Ergebnis</h3>	Stillhorner Weg 50, 56
31237	<h3 class="m-b-nl">Kein Ergebnis</h3>	Grundwasserwerk Neuwiedenthal
31238	21147	Francoper Straße 45, 49-57, 50-60, 64-64a
31240	<h3 class="m-b-nl">Kein Ergebnis</h3>	St. Michaelis-Kirche Neugraben
31241	21149	Fischbeker Weg 27
31242	21147	Francoper Straße 67, 82, 84
31243	<h3 class="m-b-nl">Kein Ergebnis</h3>	Ringdeich Rosengarten Neuenfelde / Deich der III. Meile des Altes Landes (Deichabschnitte) sowie ehemalige Mühle Hasselwerder Straße 40
31244	21129	Cranzer Hauptdeich 60-60a
31245	<h3 class="m-b-nl">Kein Ergebnis</h3>	Zwangsarbeiterbaracken Wilhelm-Raabe-Weg
31246	<h3 class="m-b-nl">Kein Ergebnis</h3>	Siedlung Bramfeld-Kirche
31247	20359	Silbersackstraße 15-25
31248	22087	Graumannsweg 23-25
31250	<h3 class="m-b-nl">Kein Ergebnis</h3>	Roßkanalbrücken; mittlere und östliche Brücke über den Roßkanal
31252	<h3 class="m-b-nl">Kein Ergebnis</h3>	Elbtreppe 13/ 13a, 15a/ 15b
31253	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hafenbahn Altona
31254	22587	Falkenstein 1-3
31255	20357	Moorkamp 10/ 28
31256	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hofweg 6, 7, 8
31258	22767	Palmaille 53-65
31259	22607	Rosenhagenstraße 2-4
38875	<h3 class="m-b-nl">Kein Ergebnis</h3>	Statthalterplatz 2
38877	<h3 class="m-b-nl">Kein Ergebnis</h3>	Statthalterplatz 2
38878	20099	Berliner Tor 13
38879	22767	Hospitalstraße 111
38879	22765	Max-Brauer-Allee 134
38880	20357	Susannenstraße 26-28
38881	22765	Harkortstraße 79
38881	22765	Harkortstraße 81
38892	22761	Beim Alten Gaswerk 5
38893	22761	Paul-Dessau-Straße 5
38894	22761	Gasstraße 4c
38896	22549	Langelohstraße 141
38897	22549	Langelohstraße 149
38898	<h3 class="m-b-nl">Kein Ergebnis</h3>	Friedhof Holstenkamp
38899	<h3 class="m-b-nl">Kein Ergebnis</h3>	Bornkampsweg o.Nr.
38899	22761	Ruhrstraße 103
38900	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hof Sülldorfer Kirchenweg 198
38901	22589	Sülldorfer Kirchenweg 198
38904	22767	Wohlers Allee 3
38906	<h3 class="m-b-nl">Nicht eindeutig</h3>	Haubachstraße o.Nr.
38907	<h3 class="m-b-nl">Nicht eindeutig</h3>	Korachstraße o.Nr.
38908	<h3 class="m-b-nl">Kein Ergebnis</h3>	Elbchaussee o.Nr.
38910	22587	Elbchaussee 563
38910	22587	Elbchaussee 565
38910	22587	Elbchaussee 567
38910	22587	Mühlenberger Weg 33
38910	22587	Mühlenberger Weg 35
38910	22587	Mühlenberger Weg 37
38910	22587	Mühlenberger Weg 39
38910	22587	Mühlenberger Weg 39a
38911	21039	Feldstegel 16
38915	20148	Alte Rabenstraße 27
38916	20148	Alte Rabenstraße 27/ 28
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Burchardplatz o.Nr.
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Depenau o.Nr.
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Fischertwiete o.Nr.
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Johanniswall o.Nr.
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Klingberg o.Nr.
38917	<h3 class="m-b-nl">Kein Ergebnis</h3>	Pumpen o.Nr.
38917	<h3 class="m-b-nl">Nicht eindeutig</h3>	Willy-Brandt-Straße o.Nr.
38918	22307	Alfred-Johann-Levy-Straße 1
38918	22307	Alfred-Johann-Levy-Straße 10
38918	22307	Alfred-Johann-Levy-Straße 12
38918	22307	Alfred-Johann-Levy-Straße 3
38918	22307	Alfred-Johann-Levy-Straße 5
38918	22307	Alfred-Johann-Levy-Straße 8
38918	22307	Andreas-Knack-Ring 10
38918	22307	Andreas-Knack-Ring 10a
38918	22307	Andreas-Knack-Ring 10b
38918	22307	Andreas-Knack-Ring 12
38918	22307	Andreas-Knack-Ring 12a
38918	22307	Andreas-Knack-Ring 12b
38918	22307	Andreas-Knack-Ring 14
38918	22307	Andreas-Knack-Ring 14a
38918	22307	Andreas-Knack-Ring 14b
38918	22307	Andreas-Knack-Ring 18
38918	22307	Andreas-Knack-Ring 18a
38918	22307	Andreas-Knack-Ring 18b
38918	22307	Andreas-Knack-Ring 18c
38918	22307	Andreas-Knack-Ring 18d
38918	22307	Andreas-Knack-Ring 20
38918	22307	Andreas-Knack-Ring 20a
38918	22307	Andreas-Knack-Ring 20b
38918	22307	Andreas-Knack-Ring 20c
38918	22307	Andreas-Knack-Ring 20d
38918	22307	Andreas-Knack-Ring 22
38918	22307	Andreas-Knack-Ring 22a
38918	22307	Andreas-Knack-Ring 22b
38918	22307	Andreas-Knack-Ring 22c
38918	22307	Andreas-Knack-Ring 22d
38918	22307	Andreas-Knack-Ring 24
38918	22307	Andreas-Knack-Ring 24a
38918	22307	Andreas-Knack-Ring 24b
38918	22307	Andreas-Knack-Ring 24c
38918	22307	Andreas-Knack-Ring 24d
38918	22307	Andreas-Knack-Ring 2a
38918	22307	Andreas-Knack-Ring 3
38918	22307	Andreas-Knack-Ring 3a
38918	22307	Andreas-Knack-Ring 3b
38918	22307	Andreas-Knack-Ring 3c
38918	22307	Andreas-Knack-Ring 3d
38918	22307	Andreas-Knack-Ring 3e
38918	22307	Andreas-Knack-Ring 3f
38918	22309	Fuhlsbüttler Straße 391
38918	22309	Fuhlsbüttler Straße 393
38918	22309	Fuhlsbüttler Straße 395
38918	22307	Harkensee 1a
38918	22307	Harkensee 1b
38918	22307	Harkensee 1c
38918	22307	Harkensee 1d
38918	22307	Harkensee 1e
38918	22307	Harkensee 1f
38918	<h3 class="m-b-nl">Kein Ergebnis</h3>	Wilhelm-Drexelius-Weg  o.Nr., östlich von Nr. 6
38918	22307	Wilhelm-Drexelius-Weg 1a
38918	22307	Wilhelm-Drexelius-Weg 1b
38918	22307	Wilhelm-Drexelius-Weg 1c
38918	22307	Wilhelm-Drexelius-Weg 1d
38918	22307	Wilhelm-Drexelius-Weg 1e
38918	22307	Wilhelm-Drexelius-Weg 1f
38918	22307	Wilhelm-Drexelius-Weg 2
38918	22307	Wilhelm-Drexelius-Weg 3
38918	22307	Wilhelm-Drexelius-Weg 3a
38918	22307	Wilhelm-Drexelius-Weg 3b
38918	22307	Wilhelm-Drexelius-Weg 3c
38918	22307	Wilhelm-Drexelius-Weg 3d
38918	22307	Wilhelm-Drexelius-Weg 3e
38918	22307	Wilhelm-Drexelius-Weg 3f
38918	22307	Wilhelm-Drexelius-Weg 4
38918	22307	Wilhelm-Drexelius-Weg 5
38918	22307	Wilhelm-Drexelius-Weg 5a
38918	22307	Wilhelm-Drexelius-Weg 5b
38918	22307	Wilhelm-Drexelius-Weg 5c
38918	22307	Wilhelm-Drexelius-Weg 5d
38918	22307	Wilhelm-Drexelius-Weg 5e
38918	22307	Wilhelm-Drexelius-Weg 5f
38918	22307	Wilhelm-Drexelius-Weg 6
38918	22307	Wilhelm-Drexelius-Weg 7
38918	<h3 class="m-b-nl">Kein Ergebnis</h3>	Wilhelm-Drexelius-Weg o.Nr.
38919	22309	Fuhlsbüttler Straße 407
38920	<h3 class="m-b-nl">Kein Ergebnis</h3>	Fuhlsbüttler Straße  o.Nr., westlich von Nr. 407
38921	22307	Harkensee 6
38922	22337	Wellingsbütteler Landstraße 239
38923	22337	Wellingsbütteler Landstraße 241
38924	22337	Wellingsbütteler Landstraße 243
38925	22337	Wellingsbütteler Landstraße 239, 241/ 243
38926	20357	Karolinenstraße 35
38927	20357	Flora-Neumann-Straße 1
38927	20357	Karolinenstraße 35
38928	22083	Osterbekstraße 96
38929	<h3 class="m-b-nl">Nicht eindeutig</h3>	Brucknerstraße o.Nr.
38930	22417	Tangstedter Landstraße 400
38931	<h3 class="m-b-nl">Kein Ergebnis</h3>	Annenhof Saselbergweg
38932	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rosengarten o.Nr.
38940	20099	Am Mariendom 6
38941	20099	Am Mariendom 2
38941	20099	Am Mariendom 3
38941	20099	Am Mariendom 4
38948	<h3 class="m-b-nl">Kein Ergebnis</h3>	Bleichenbrücke mit Kandelabern
38949	<h3 class="m-b-nl">Kein Ergebnis</h3>	Schweineschlachthof Lagerstraße
38953	20251	Curschmannstraße 17
38954	20251	Abendrothsweg 20
38970	22299	Fiefstücken 9 vor dem Gebäude
38971	22299	Fiefstücken 9 vor dem Gebäude
38972	22299	Fiefstücken 7 vor dem Gebäude
38973	22299	Fiefstücken 7 vor dem Gebäude
38976	22605	Övelgönne 5a
38984	<h3 class="m-b-nl">Nicht eindeutig</h3>	Bergedorfer Schloßstraße  o.Nr.
38985	<h3 class="m-b-nl">Nicht eindeutig</h3>	Heilwigstraße  o.Nr.
38986	<h3 class="m-b-nl">Kein Ergebnis</h3>	Seelemannpark
38987	<h3 class="m-b-nl">Nicht eindeutig</h3>	Bergedorfer Schloßstraße o.Nr.
38988	<h3 class="m-b-nl">Kein Ergebnis</h3>	Bergedorfer Schlossanlage
38996	<h3 class="m-b-nl">Kein Ergebnis</h3>	Elbchaussee  o.Nr.
39001	21029	August-Bebel-Straße 200
39002	21029	August-Bebel-Straße 200
39003	<h3 class="m-b-nl">Nicht eindeutig</h3>	August-Bebel-Straße o.Nr.
39005	22587	Kapitän-Dreyer-Weg 26
39017	22763	Philosophenweg 12
39030	22769	Lippmannstraße 58
39038	20148	Rothenbaumchaussee 47
39040	22587	Grotiusweg 79
39041	<h3 class="m-b-nl">Kein Ergebnis</h3>	Landhaus und Garten Michaelsen mit Sven-Simon-Park Grotiusweg
39042	<h3 class="m-b-nl">Kein Ergebnis</h3>	Driftredder  o.Nr.
39043	22391	Poppenbüttler Landstraße 1
39051	22605	Klein Flottbeker Weg 6
39052	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hartzlohplatz  o.Nr.
39053	<h3 class="m-b-nl">Kein Ergebnis</h3>	Überseering  o.Nr.
39054	<h3 class="m-b-nl">Kein Ergebnis</h3>	Jacobipark mit Kapelle Wandsbeker Chaussee
39089	22559	Wittenbergener Weg 110
39090	22559	Wittenbergener Weg 110
39091	22559	Wittenbergener Weg 110
39100	<h3 class="m-b-nl">Kein Ergebnis</h3>	Große Wallanlagen
39104	<h3 class="m-b-nl">Kein Ergebnis</h3>	Planten un Blomen
39105	<h3 class="m-b-nl">Kein Ergebnis</h3>	Alter Botanischer Garten
39108	<h3 class="m-b-nl">Kein Ergebnis</h3>	Gorch-Fock-Wall o.Nr. im Alten Botanischen Garten
39109	<h3 class="m-b-nl">Kein Ergebnis</h3>	Gustav-Mahler-Park
39115	22587	Oesterleystraße 66
39116	22587	Oesterleystraße 66
39117	22159	Zum Gutspark 2
39118	<h3 class="m-b-nl">Kein Ergebnis</h3>	Stadtdeich o.Nr. o. Nr.
39119	<h3 class="m-b-nl">Kein Ergebnis</h3>	Zubauerstelle Goos Heidhofsweg 2
39121	<h3 class="m-b-nl">Kein Ergebnis</h3>	Platz der Republik o.Nr. in der Parkanlage gegenüber dem Rathaus
39123	20354	Poststraße 17/37
39124	20354	Poststraße 21
39124	20354	Poststraße 23
39125	20354	Poststraße 25
39125	20354	Poststraße 27
39126	20354	Poststraße 29
39126	20354	Poststraße 31
39127	20354	Poststraße 33
39128	20354	Poststraße 37
39129	20354	Poststraße 35
39130	20095	Rathausstraße 4
39131	22605	Elbchaussee 286
39132	22605	Elbchaussee 286
39133	22159	Zum Gutspark 2
39134	<h3 class="m-b-nl">Kein Ergebnis</h3>	Gartengrotte
39137	<h3 class="m-b-nl">Kein Ergebnis</h3>	Hof Langeloh-Ladiges Sülldorfer Kirchenweg 215-223
39155	22529	Butenfeld 2
39156	<h3 class="m-b-nl">Kein Ergebnis</h3>	Schule Grotefendweg
39162	22769	Langenfelder Straße 111
39166	<h3 class="m-b-nl">Kein Ergebnis</h3>	Mönkedamm o.Nr.
39173	<h3 class="m-b-nl">Kein Ergebnis</h3>	Dammtordamm o.Nr. südlich von Nr. 2
39173	<h3 class="m-b-nl">Kein Ergebnis</h3>	Stephansplatz o.Nr.
39181	22045	Stein-Hardenberg-Straße 68
39182	<h3 class="m-b-nl">Kein Ergebnis</h3>	Tonndorfer Kirche
39191	<h3 class="m-b-nl">Kein Ergebnis</h3>	Simon-von-Utrecht-Straße o.Nr. neben 83
39192	<h3 class="m-b-nl">Kein Ergebnis</h3>	Realschule der evangelisch-reformierten Gemeinde
39193	20099	Böckmannstraße 13a
39229	<h3 class="m-b-nl">Nicht eindeutig</h3>	Wentorfer Straße  o.Nr.
39233	<h3 class="m-b-nl">Kein Ergebnis</h3>	Gojenbergsweg  o.Nr.
39234	<h3 class="m-b-nl">Kein Ergebnis</h3>	Kirche und Alter Friedhof Gojenbergsweg
39243	<h3 class="m-b-nl">Kein Ergebnis</h3>	Marmstorfer Weg  o.Nr.
39247	22527	Steenwisch 20
39248	<h3 class="m-b-nl">Kein Ergebnis</h3>	Derbyweg o.Nr.
39250	22589	Sülldorfer Kirchenweg 151
39251	22589	Sülldorfer Kirchenweg 151
39257	21039	Curslacker Deich 142
39258	22761	Lutherhöhe 24
39259	22143	Oldenfelder Straße 23
39260	22143	Oldenfelder Straße o.Nr. neben Nr. 27
39261	<h3 class="m-b-nl">Kein Ergebnis</h3>	Organistenweg o.Nr. nördlich von Nr. 7
39262	<h3 class="m-b-nl">Kein Ergebnis</h3>	Organistenweg o.Nr. nördlich der Kirche
39263	<h3 class="m-b-nl">Kein Ergebnis</h3>	Organistenweg o.Nr. nördlich von Nr. 7
39264	20359	Antonistraße 12
39264	20359	Heidritterstraße 12
39264	20359	Pinnasberg 80
39264	20359	Pinnasberg 81
39265	22767	Schillerstraße 22
39271	22529	Troplowitzstraße 15
43048	20149	Abteistraße 25
43049	22763	Bei der Reitbahn 1
43050	22763	Bei der Reitbahn 2
43051	22763	Bei der Reitbahn 3
43054	22763	Große Brunnenstraße 72
43057	22085	Fährhausstraße 14a
43058	22589	Sülldorfer Kirchenweg 254
43059	22589	Lehmkuhlenweg 9
43060	22589	Lehmkuhlenweg 9
43067	22761	Am Diebsteich 2
43067	22761	Am Diebsteich 4
43068	<h3 class="m-b-nl">Kein Ergebnis</h3>	Friedhof Am Diebsteich
43080	22397	Herrenhausallee 56
43081	22083	Beim Alten Schützenhof 22
43082	21037	Kirchwerder Mühlendamm 75
43083	21037	Kirchwerder Mühlendamm 75a
43084	22143	Wilhelm-Grimm-Straße 12
43115	22605	Elbchaussee 153
43116	22767	Palmaille 2
43116	22767	Palmaille 4
43116	22767	Palmaille 6
43119	22303	Jarrestraße 20
43121	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr.
43122	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr.
43123	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr. Verlängerung des Falkenbergwegs als Wanderweg
43124	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr. Verlängerung des Wanderweges
43137	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen
43138	<h3 class="m-b-nl">Kein Ergebnis</h3>	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen
43142	22529	Stellinger Chaussee 42
43147	20357	Neuer Kamp 30
43148	20357	Neuer Kamp 30
43154	22765	Nernstweg 19
43157	22609	Joachimstraße 11
43159	22609	Joachimstraße 11
43165	22143	Sieker Landstraße 119
43166	<h3 class="m-b-nl">Kein Ergebnis</h3>	Herrenhaus Höligbaum
43195	20144	Brahmsallee 121
43195	20144	Brahmsallee 121a
43209	22769	Stresemannstraße 109
43210	22769	Stresemannstraße 111
43211	22769	Stresemannstraße 113
43212	22769	Stresemannstraße 115
43214	22085	Fährhausstraße 14a
43215	22085	Fährhausstraße 14a
43216	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rathausmarkt o.Nr.
43217	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rathausmarkt o.Nr.
43218	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rathausmarkt o.Nr.
43219	<h3 class="m-b-nl">Kein Ergebnis</h3>	Rathausmarkt o.Nr.
43229	22589	Osdorfer Landstraße 365
43237	21149	Cuxhavener Straße 379
43252	20459	Rödingsmarkt 23
43252	20459	Rödingsmarkt 25
43253	20459	Rödingsmarkt 23
43253	20459	Rödingsmarkt 25
43258	<h3 class="m-b-nl">Kein Ergebnis</h3>	Verwaltungs- und Bildungszentrum des Bezirks Hamburg-Nord Kümmellstraße / Lenhartzstraße / Robert-Koch-Straße
43271	20253	Gärtnerstraße 30
43271	20253	Wrangelstraße 117
43272	20253	Gärtnerstraße 28
43272	22529	Troplowitzstraße 5
43273	20253	Gärtnerstraße 22
43273	22529	Troplowitzstraße 1
43274	20253	Gärtnerstraße 18
43274	20253	Hoheluftchaussee 167
43274	22529	Troplowitzstraße 1
43276	20251	Kegelhofstraße 50
43277	20251	Kegelhofstraße 52
43278	20251	Tarpenbekstraße 107
43279	20251	Kösterstraße 11
43280	20251	Kösterstraße 11
43281	20251	Kösterstraße 11
43282	20251	Kösterstraße 11
43283	22587	Am Krähenberg 14
43288	<h3 class="m-b-nl">Kein Ergebnis</h3>	Wakendorfer Weg o.Nr.
43291	<h3 class="m-b-nl">Kein Ergebnis</h3>	Curio-Haus
43298	22765	Nernstweg 20a
43299	22765	Nernstweg 22a
43309	<h3 class="m-b-nl">Nicht eindeutig</h3>	Große Elbstraße o.Nr.
43309	<h3 class="m-b-nl">Kein Ergebnis</h3>	Sandberg o.Nr.
43329	22767	Hospitalstraße o.Nr. nordöstlich von Nr. 109
43330	<h3 class="m-b-nl">Kein Ergebnis</h3>	Dellingerweg o.Nr. nördlich von Nr. 16
43331	<h3 class="m-b-nl">Kein Ergebnis</h3>	Ahrensburger Weg o.Nr. südöstlich von Nr. 136
